GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,TRBL_BGA,BLCK_GRPA,C_CITYA,TRUSTA,RES_ONLYA,AIANHHA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GMY001
"G3000430","2000","4","8","Montana","30","Jefferson","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",41506
"G3000450","2000","4","8","Montana","30","Judith Basin","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Judith Basin County",29241
"G3000470","2000","4","8","Montana","30","Lake","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lake County",28740
"G3000490","2000","4","8","Montana","30","Lewis And Clark","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lewis and Clark County",37360
"G3000510","2000","4","8","Montana","30","Liberty","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Liberty County",30284
"G3000530","2000","4","8","Montana","30","Lincoln","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",26754
"G3000550","2000","4","8","Montana","30","McCone","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McCone County",29718
"G3000570","2000","4","8","Montana","30","Madison","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",30233
"G3000590","2000","4","8","Montana","30","Meagher","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Meagher County",29375
"G3000610","2000","4","8","Montana","30","Mineral","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mineral County",27143
"G3000630","2000","4","8","Montana","30","Missoula","063",,,,,,,,,,,,,"5140","9999","9999",,,,,,,,"Missoula County",34454
"G3000650","2000","4","8","Montana","30","Musselshell","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Musselshell County",25527
"G3000670","2000","4","8","Montana","30","Park","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Park County",31739
"G3000690","2000","4","8","Montana","30","Petroleum","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Petroleum County",24107
"G3000710","2000","4","8","Montana","30","Phillips","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phillips County",28702
"G3000730","2000","4","8","Montana","30","Pondera","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pondera County",30464
"G3000750","2000","4","8","Montana","30","Powder River","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Powder River County",28398
"G3000770","2000","4","8","Montana","30","Powell","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Powell County",30625
"G3000790","2000","4","8","Montana","30","Prairie","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prairie County",25451
"G3000810","2000","4","8","Montana","30","Ravalli","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ravalli County",31992
"G3000830","2000","4","8","Montana","30","Richland","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Richland County",32110
"G3000850","2000","4","8","Montana","30","Roosevelt","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Roosevelt County",24834
"G3000870","2000","4","8","Montana","30","Rosebud","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rosebud County",35898
"G3000890","2000","4","8","Montana","30","Sanders","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sanders County",26852
"G3000910","2000","4","8","Montana","30","Sheridan","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sheridan County",29518
"G3000930","2000","4","8","Montana","30","Silver Bow","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Silver Bow County",30402
"G3000950","2000","4","8","Montana","30","Stillwater","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stillwater County",39205
"G3000970","2000","4","8","Montana","30","Sweet Grass","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sweet Grass County",32422
"G3000990","2000","4","8","Montana","30","Teton","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Teton County",30197
"G3001010","2000","4","8","Montana","30","Toole","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Toole County",30169
"G3001030","2000","4","8","Montana","30","Treasure","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Treasure County",29830
"G3001050","2000","4","8","Montana","30","Valley","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Valley County",30979
"G3001070","2000","4","8","Montana","30","Wheatland","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wheatland County",24492
"G3001090","2000","4","8","Montana","30","Wibaux","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wibaux County",28224
"G3001110","2000","4","8","Montana","30","Yellowstone","111",,,,,,,,,,,,,"0880","9999","9999",,,,,,,,"Yellowstone County",36727
"G3100010","2000","2","4","Nebraska","31","Adams","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Adams County",37160
"G3100030","2000","2","4","Nebraska","31","Antelope","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Antelope County",30114
"G3100050","2000","2","4","Nebraska","31","Arthur","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Arthur County",27375
"G3100070","2000","2","4","Nebraska","31","Banner","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Banner County",31339
"G3100090","2000","2","4","Nebraska","31","Blaine","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Blaine County",25278
"G3100110","2000","2","4","Nebraska","31","Boone","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Boone County",31444
"G3100130","2000","2","4","Nebraska","31","Box Butte","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Box Butte County",39366
"G3100150","2000","2","4","Nebraska","31","Boyd","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Boyd County",26075
"G3100170","2000","2","4","Nebraska","31","Brown","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brown County",28356
"G3100190","2000","2","4","Nebraska","31","Buffalo","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Buffalo County",36782
"G3100210","2000","2","4","Nebraska","31","Burt","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Burt County",33954
"G3100230","2000","2","4","Nebraska","31","Butler","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Butler County",36331
"G3100250","2000","2","4","Nebraska","31","Cass","025",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Cass County",46515
"G3100270","2000","2","4","Nebraska","31","Cedar","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cedar County",33435
"G3100290","2000","2","4","Nebraska","31","Chase","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chase County",32351
"G3100310","2000","2","4","Nebraska","31","Cherry","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cherry County",29268
"G3100330","2000","2","4","Nebraska","31","Cheyenne","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cheyenne County",33438
"G3100350","2000","2","4","Nebraska","31","Clay","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",34259
"G3100370","2000","2","4","Nebraska","31","Colfax","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Colfax County",35849
"G3100390","2000","2","4","Nebraska","31","Cuming","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cuming County",33186
"G3100410","2000","2","4","Nebraska","31","Custer","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Custer County",30677
"G3100430","2000","2","4","Nebraska","31","Dakota","043",,,,,,,,,,,,,"7720","9999","9999",,,,,,,,"Dakota County",38834
"G3100450","2000","2","4","Nebraska","31","Dawes","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dawes County",29476
"G3100470","2000","2","4","Nebraska","31","Dawson","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dawson County",36132
"G3100490","2000","2","4","Nebraska","31","Deuel","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Deuel County",32981
"G3100510","2000","2","4","Nebraska","31","Dixon","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dixon County",34201
"G3100530","2000","2","4","Nebraska","31","Dodge","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dodge County",37188
"G3100550","2000","2","4","Nebraska","31","Douglas","055",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Douglas County",43209
"G3100570","2000","2","4","Nebraska","31","Dundy","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dundy County",27010
"G3100590","2000","2","4","Nebraska","31","Fillmore","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fillmore County",35162
"G3100610","2000","2","4","Nebraska","31","Franklin","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",29304
"G3100630","2000","2","4","Nebraska","31","Frontier","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Frontier County",33038
"G3100650","2000","2","4","Nebraska","31","Furnas","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Furnas County",30498
"G3100670","2000","2","4","Nebraska","31","Gage","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gage County",34908
"G3100690","2000","2","4","Nebraska","31","Garden","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garden County",26458
"G3100710","2000","2","4","Nebraska","31","Garfield","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garfield County",27407
"G3100730","2000","2","4","Nebraska","31","Gosper","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gosper County",36827
"G3100750","2000","2","4","Nebraska","31","Grant","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",34821
"G3100770","2000","2","4","Nebraska","31","Greeley","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greeley County",28375
"G3100790","2000","2","4","Nebraska","31","Hall","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hall County",36972
"G3100810","2000","2","4","Nebraska","31","Hamilton","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamilton County",40277
"G3100830","2000","2","4","Nebraska","31","Harlan","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harlan County",30679
"G3100850","2000","2","4","Nebraska","31","Hayes","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hayes County",26667
"G3100870","2000","2","4","Nebraska","31","Hitchcock","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hitchcock County",28287
"G3100890","2000","2","4","Nebraska","31","Holt","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Holt County",30738
"G3100910","2000","2","4","Nebraska","31","Hooker","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hooker County",27868
"G3100930","2000","2","4","Nebraska","31","Howard","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Howard County",33305
"G3100950","2000","2","4","Nebraska","31","Jefferson","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",32629
"G3100970","2000","2","4","Nebraska","31","Johnson","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Johnson County",32460
"G3100990","2000","2","4","Nebraska","31","Kearney","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kearney County",39247
"G3101010","2000","2","4","Nebraska","31","Keith","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Keith County",32325
"G3101030","2000","2","4","Nebraska","31","Keya Paha","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Keya Paha County",24911
"G3101050","2000","2","4","Nebraska","31","Kimball","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kimball County",30586
"G3101070","2000","2","4","Nebraska","31","Knox","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knox County",27564
"G3101090","2000","2","4","Nebraska","31","Lancaster","109",,,,,,,,,,,,,"4360","9999","9999",,,,,,,,"Lancaster County",41850
"G3101110","2000","2","4","Nebraska","31","Lincoln","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",36568
"G3101130","2000","2","4","Nebraska","31","Logan","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logan County",33125
"G3101150","2000","2","4","Nebraska","31","Loup","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Loup County",26250
"G3101170","2000","2","4","Nebraska","31","McPherson","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McPherson County",25750
"G3101190","2000","2","4","Nebraska","31","Madison","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",35807
"G3101210","2000","2","4","Nebraska","31","Merrick","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Merrick County",34961
"G3101230","2000","2","4","Nebraska","31","Morrill","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morrill County",30235
"G3101250","2000","2","4","Nebraska","31","Nance","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nance County",31267
"G3101270","2000","2","4","Nebraska","31","Nemaha","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nemaha County",32588
"G3101290","2000","2","4","Nebraska","31","Nuckolls","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nuckolls County",28958
"G3101310","2000","2","4","Nebraska","31","Otoe","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Otoe County",37302
"G3101330","2000","2","4","Nebraska","31","Pawnee","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pawnee County",29000
"G3101350","2000","2","4","Nebraska","31","Perkins","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perkins County",34205
"G3101370","2000","2","4","Nebraska","31","Phelps","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phelps County",37319
"G3101390","2000","2","4","Nebraska","31","Pierce","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pierce County",32239
"G3101410","2000","2","4","Nebraska","31","Platte","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Platte County",39359
"G3101430","2000","2","4","Nebraska","31","Polk","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Polk County",37819
"G3101450","2000","2","4","Nebraska","31","Red Willow","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Red Willow County",32293
"G3101470","2000","2","4","Nebraska","31","Richardson","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Richardson County",29884
"G3101490","2000","2","4","Nebraska","31","Rock","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rock County",25795
"G3101510","2000","2","4","Nebraska","31","Saline","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saline County",35914
"G3101530","2000","2","4","Nebraska","31","Sarpy","153",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Sarpy County",53804
"G3101550","2000","2","4","Nebraska","31","Saunders","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saunders County",42173
"G3101570","2000","2","4","Nebraska","31","Scotts Bluff","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Scotts Bluff County",32016
"G3101590","2000","2","4","Nebraska","31","Seward","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Seward County",42700
"G3101610","2000","2","4","Nebraska","31","Sheridan","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sheridan County",29484
"G3101630","2000","2","4","Nebraska","31","Sherman","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sherman County",28646
"G3101650","2000","2","4","Nebraska","31","Sioux","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sioux County",29851
"G3101670","2000","2","4","Nebraska","31","Stanton","167",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stanton County",36676
"G3101690","2000","2","4","Nebraska","31","Thayer","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Thayer County",30740
"G3101710","2000","2","4","Nebraska","31","Thomas","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Thomas County",27292
"G3101730","2000","2","4","Nebraska","31","Thurston","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Thurston County",28170
"G3101750","2000","2","4","Nebraska","31","Valley","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Valley County",27926
"G3101770","2000","2","4","Nebraska","31","Washington","177",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Washington County",48500
"G3101790","2000","2","4","Nebraska","31","Wayne","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wayne County",32366
"G3101810","2000","2","4","Nebraska","31","Webster","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Webster County",30026
"G3101830","2000","2","4","Nebraska","31","Wheeler","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wheeler County",26771
"G3101850","2000","2","4","Nebraska","31","York","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"York County",37093
"G3200010","2000","4","8","Nevada","32","Churchill","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Churchill County",40808
"G3200030","2000","4","8","Nevada","32","Clark","003",,,,,,,,,,,,,"4120","9999","9999",,,,,,,,"Clark County",44616
"G3200050","2000","4","8","Nevada","32","Douglas","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Douglas County",51849
"G3200070","2000","4","8","Nevada","32","Elko","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Elko County",48383
"G3200090","2000","4","8","Nevada","32","Esmeralda","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Esmeralda County",33203
"G3200110","2000","4","8","Nevada","32","Eureka","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Eureka County",41417
"G3200130","2000","4","8","Nevada","32","Humboldt","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Humboldt County",47147
"G3200150","2000","4","8","Nevada","32","Lander","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lander County",46067
"G3200170","2000","4","8","Nevada","32","Lincoln","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",31979
"G3200190","2000","4","8","Nevada","32","Lyon","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lyon County",40699
"G3200210","2000","4","8","Nevada","32","Mineral","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mineral County",32891
"G3200230","2000","4","8","Nevada","32","Nye","023",,,,,,,,,,,,,"4120","9999","9999",,,,,,,,"Nye County",36024
"G3200270","2000","4","8","Nevada","32","Pershing","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pershing County",40670
"G3200290","2000","4","8","Nevada","32","Storey","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Storey County",45490
"G3200310","2000","4","8","Nevada","32","Washoe","031",,,,,,,,,,,,,"6720","9999","9999",,,,,,,,"Washoe County",45815
"G3200330","2000","4","8","Nevada","32","White Pine","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"White Pine County",36688
"G3205100","2000","4","8","Nevada","32","Carson City","510",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carson City",41809
"G3300010","2000","1","1","New Hampshire","33","Belknap","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Belknap County",43605
"G3300030","2000","1","1","New Hampshire","33","Carroll","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carroll County",39990
"G3300050","2000","1","1","New Hampshire","33","Cheshire","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cheshire County",42382
"G3300070","2000","1","1","New Hampshire","33","Coos","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Coos County",33593
"G3300090","2000","1","1","New Hampshire","33","Grafton","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grafton County",41962
"G3300110","2000","1","1","New Hampshire","33","Hillsborough","011",,,,,,,,,,,,,"####","####","1123",,,,,,,,"Hillsborough County",53384
"G3300130","2000","1","1","New Hampshire","33","Merrimack","013",,,,,,,,,,,,,"####","####","9999",,,,,,,,"Merrimack County",48522
"G3300150","2000","1","1","New Hampshire","33","Rockingham","015",,,,,,,,,,,,,"####","####","1123",,,,,,,,"Rockingham County",58150
"G3300170","2000","1","1","New Hampshire","33","Strafford","017",,,,,,,,,,,,,"####","####","1123",,,,,,,,"Strafford County",44803
"G3300190","2000","1","1","New Hampshire","33","Sullivan","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sullivan County",40938
"G3400010","2000","1","2","New Jersey","34","Atlantic","001",,,,,,,,,,,,,"6162","0560","9999",,,,,,,,"Atlantic County",43933
"G3400030","2000","1","2","New Jersey","34","Bergen","003",,,,,,,,,,,,,"5602","0875","9999",,,,,,,,"Bergen County",65241
"G3400050","2000","1","2","New Jersey","34","Burlington","005",,,,,,,,,,,,,"6162","6160","9999",,,,,,,,"Burlington County",58608
"G3400070","2000","1","2","New Jersey","34","Camden","007",,,,,,,,,,,,,"6162","6160","9999",,,,,,,,"Camden County",48097
"G3400090","2000","1","2","New Jersey","34","Cape May","009",,,,,,,,,,,,,"6162","0560","9999",,,,,,,,"Cape May County",41591
"G3400110","2000","1","2","New Jersey","34","Cumberland","011",,,,,,,,,,,,,"6162","8760","9999",,,,,,,,"Cumberland County",39150
"G3400130","2000","1","2","New Jersey","34","Essex","013",,,,,,,,,,,,,"5602","5640","9999",,,,,,,,"Essex County",44944
"G3400150","2000","1","2","New Jersey","34","Gloucester","015",,,,,,,,,,,,,"6162","6160","9999",,,,,,,,"Gloucester County",54273
"G3400170","2000","1","2","New Jersey","34","Hudson","017",,,,,,,,,,,,,"5602","3640","9999",,,,,,,,"Hudson County",40293
